frame,time_sec,tracker_id,class,confidence,center_x,center_y,pitch_x,pitch_y
182,7.28,293,person,0.605,412.8,252.4,55.17069,44.915195
182,7.28,313,person,0.603,643.7,185.3,72.49042,37.494297
182,7.28,280,person,0.59,669.6,260.3,72.49254,48.630695
182,7.28,291,person,0.577,504.9,203.6,62.164276,38.77557
183,7.32,346,person,0.794,192.1,275.6,40.101227,45.866558
183,7.32,26,person,0.749,524.9,277.1,62.479015,49.42295
183,7.32,322,person,0.745,413.6,333.1,54.62506,55.46018
183,7.32,313,person,0.721,644.1,187.8,72.45713,37.886158
183,7.32,364,person,0.652,680.6,293.5,72.46298,53.091843
183,7.32,293,person,0.647,412.7,251.4,55.17177,44.773975
183,7.32,291,person,0.604,503.3,203.8,62.0471,38.788464
183,7.32,280,person,0.349,668.3,264.4,72.310455,49.169113
184,7.36,322,person,0.75,415.9,331.7,54.78196,55.311283
184,7.36,313,person,0.73,643.5,185.6,72.46852,37.538662
184,7.36,26,person,0.717,525.7,274.8,62.565147,49.125072
184,7.36,364,person,0.706,677.6,291.8,72.304886,52.84587
184,7.36,346,person,0.698,194.8,274.2,40.276684,45.702007
184,7.36,293,person,0.651,412.1,250.4,55.13851,44.62732
184,7.36,291,person,0.629,502.9,204.4,62.009727,38.875195
185,7.4,322,person,0.737,416.7,330.4,54.842415,55.160084
185,7.4,346,person,0.723,198.2,271.9,40.495426,45.420254
185,7.4,26,person,0.71,526.7,271.4,62.680866,48.680695
185,7.4,313,person,0.69,641.8,184.5,72.3731,37.34878
185,7.4,293,person,0.686,412.2,250.6,55.143795,44.656467
185,7.4,291,person,0.65,501.8,203.6,61.942947,38.741676
185,7.4,364,person,0.337,673.6,289.0,72.10523,52.448322
186,7.44,26,person,0.764,527.8,271.3,62.756092,48.67836
186,7.44,313,person,0.756,638.9,185.7,72.13412,37.503063
186,7.44,346,person,0.727,201.1,271.7,40.691563,45.42227
186,7.44,322,person,0.726,418.2,326.7,54.965275,54.7206
186,7.44,293,person,0.678,415.6,251.5,55.369915,44.81803
186,7.44,364,person,0.636,674.2,289.0,72.14463,52.454205
186,7.44,291,person,0.567,500.4,203.7,61.84153,38.741566
186,7.44,404,person,0.525,668.0,289.8,71.71995,52.496063
186,7.44,403,person,0.377,839.6,352.2,81.07225,61.650852
187,7.48,26,person,0.814,529.1,272.8,62.821495,48.892246
187,7.48,346,person,0.736,203.5,272.0,40.85619,45.488083
187,7.48,322,person,0.728,419.7,325.2,55.072674,54.550137
187,7.48,404,person,0.677,668.1,290.7,71.70675,52.61235
187,7.48,313,person,0.662,636.4,187.4,71.912315,37.7389
187,7.48,293,person,0.648,416.8,251.0,55.45632,44.760303
187,7.48,291,person,0.596,498.2,206.5,61.64424,39.142036
187,7.48,403,person,0.465,840.7,354.2,81.08344,61.887936
187,7.48,406,person,0.41,842.5,351.8,81.2631,61.63169
188,7.52,26,person,0.801,530.5,273.3,62.90798,48.973118
188,7.52,322,person,0.756,421.5,326.5,55.178772,54.727337
188,7.52,346,person,0.749,205.4,271.6,40.983402,45.45235
188,7.52,404,person,0.693,666.9,288.9,71.66749,52.36979
188,7.52,313,person,0.66,633.3,188.7,71.657646,37.90559
188,7.52,293,person,0.655,417.6,251.1,55.510395,44.782627
188,7.52,291,person,0.634,498.1,207.9,61.617104,39.352375
188,7.52,403,person,0.485,841.6,354.1,81.14188,61.884758
189,7.56,26,person,0.838,531.4,273.7,62.962387,49.03556
189,7.56,291,person,0.787,496.9,208.3,61.52607,39.399635
189,7.56,322,person,0.781,422.5,326.9,55.24003,54.786015
189,7.56,346,person,0.776,207.8,270.8,41.142845,45.366528
189,7.56,404,person,0.667,665.3,286.9,71.606155,52.096756
189,7.56,313,person,0.632,632.2,188.3,71.58806,37.831585
189,7.56,293,person,0.592,416.9,250.4,55.46811,44.67708
189,7.56,403,person,0.549,840.3,355.3,81.027565,62.008896
190,7.6,26,person,0.819,532.0,273.0,63.01281,48.94811
190,7.6,346,person,0.774,211.6,271.7,41.405273,45.529358
190,7.6,322,person,0.75,423.7,327.4,55.313324,54.858826
190,7.6,291,person,0.68,495.1,208.4,61.39667,39.395138
190,7.6,313,person,0.678,629.9,189.1,71.40339,37.929726
190,7.6,364,person,0.675,663.0,289.3,71.40263,52.38291
190,7.6,410,person,0.596,409.6,248.5,54.981594,44.3338
190,7.6,293,person,0.567,413.9,249.3,55.270958,44.491226
190,7.6,403,person,0.389,838.3,354.6,80.9239,61.91152
191,7.64,26,person,0.826,533.8,269.8,63.180786,48.537495
191,7.64,364,person,0.793,660.3,281.8,71.38798,51.387028
191,7.64,346,person,0.792,213.2,270.8,41.510128,45.42165
191,7.64,322,person,0.718,424.2,328.9,55.334072,55.047523
191,7.64,293,person,0.71,411.8,251.1,55.112385,44.72255
191,7.64,291,person,0.643,492.8,208.0,61.23869,39.309807
191,7.64,313,person,0.622,627.4,189.9,71.2046,38.02551
191,7.64,403,person,0.595,836.1,353.0,80.833115,61.710014
191,7.64,404,person,0.463,662.5,276.3,71.65473,50.68992
192,7.68,26,person,0.822,534.4,268.4,63.24197,48.35524
192,7.68,322,person,0.787,424.2,325.2,55.36212,54.592934
192,7.68,346,person,0.782,214.1,271.1,41.57261,45.472195
192,7.68,291,person,0.739,489.8,210.2,60.995132,39.608482
192,7.68,293,person,0.684,409.2,252.4,54.9239,44.87796
192,7.68,404,person,0.649,657.5,277.9,71.28769,50.85009
192,7.68,403,person,0.648,833.8,351.6,80.730255,61.529846
192,7.68,313,person,0.622,623.9,191.1,70.9249,38.1717
192,7.68,364,person,0.566,655.5,287.8,70.94202,52.116417
193,7.72,291,person,0.802,487.4,211.8,60.803135,39.822594
193,7.72,26,person,0.801,534.5,267.8,63.257664,48.275402
193,7.72,322,person,0.78,424.3,324.2,55.376167,54.470535
193,7.72,346,person,0.748,216.0,270.7,41.700123,45.43644
193,7.72,293,person,0.735,408.0,252.8,54.838573,44.921574
193,7.72,313,person,0.626,620.3,194.6,70.585846,38.669025
193,7.72,364,person,0.539,651.3,289.5,70.629944,52.293877
193,7.72,404,person,0.347,662.3,273.5,71.703636,50.31929
194,7.76,291,person,0.778,485.9,213.5,60.67408,40.060764
194,7.76,322,person,0.777,424.2,322.8,55.38041,54.29654
194,7.76,403,person,0.773,826.0,351.9,80.23893,61.493103
194,7.76,26,person,0.746,534.1,269.1,63.211357,48.446426
194,7.76,346,person,0.738,216.4,269.9,41.72403,45.330124
194,7.76,293,person,0.707,405.3,252.7,54.654255,44.879646
194,7.76,313,person,0.658,618.8,194.2,70.487526,38.591312
194,7.76,364,person,0.447,648.6,289.0,70.46302,52.20312
194,7.76,404,person,0.438,660.7,270.7,71.659355,49.932808
195,7.8,322,person,0.76,424.5,322.7,55.400505,54.287025
195,7.8,26,person,0.747,533.4,270.1,63.149475,48.57376
195,7.8,346,person,0.737,217.9,270.2,41.827316,45.386864
195,7.8,291,person,0.733,484.6,215.8,60.551647,40.389683
195,7.8,364,person,0.699,644.3,288.5,70.19072,52.09656
195,7.8,313,person,0.672,614.0,195.2,70.121086,38.691486
195,7.8,293,person,0.599,401.4,252.0,54.39194,44.74116
195,7.8,403,person,0.571,826.9,352.9,80.266884,61.615112
196,7.84,26,person,0.757,532.9,270.8,63.105553,48.66266
196,7.84,346,person,0.733,219.2,269.6,41.913383,45.317303
196,7.84,322,person,0.729,424.3,324.8,55.371597,54.544567
196,7.84,313,person,0.698,611.4,196.6,69.90378,38.876675
196,7.84,291,person,0.69,481.8,216.3,60.347317,40.433887
196,7.84,293,person,0.669,395.1,251.4,53.963776,44.591663
196,7.84,364,person,0.658,637.1,288.2,69.723236,51.98718
196,7.84,403,person,0.647,824.9,355.3,80.076904,61.869423
196,7.84,404,person,0.614,653.7,282.8,70.93023,51.45181
197,7.88,346,person,0.79,221.7,268.2,42.0782,45.149265
197,7.88,404,person,0.756,652.1,278.6,70.91441,50.888138
197,7.88,26,person,0.752,532.9,270.3,63.11295,48.59557
197,7.88,313,person,0.718,609.8,198.5,69.74743,39.148373
197,7.88,403,person,0.702,821.1,355.9,79.82583,61.90297
197,7.88,364,person,0.696,634.3,286.7,69.5692,51.765984
197,7.88,322,person,0.681,423.1,326.1,55.284588,54.69332
197,7.88,291,person,0.652,478.7,218.0,60.10665,40.652946
197,7.88,293,person,0.517,393.1,252.4,53.81972,44.71136
198,7.92,346,person,0.822,223.2,269.0,42.183384,45.275276
198,7.92,404,person,0.761,651.4,276.1,70.921715,50.553143
198,7.92,403,person,0.76,818.2,355.4,79.66041,61.820053
198,7.92,26,person,0.754,532.7,268.6,63.124702,48.36501
198,7.92,364,person,0.711,628.9,286.6,69.21533,51.69988
198,7.92,313,person,0.708,609.1,199.1,69.68427,39.231846
198,7.92,293,person,0.672,389.0,254.7,53.523567,44.991055
198,7.92,322,person,0.643,423.6,326.6,55.312943,54.759575
198,7.92,291,person,0.545,477.3,218.2,60.005383,40.667545
199,7.96,346,person,0.79,224.8,269.4,42.293766,45.346897
199,7.96,293,person,0.729,384.2,256.9,53.181355,45.24851
199,7.96,26,person,0.709,532.4,268.2,63.110466,48.3081
199,7.96,403,person,0.66,815.7,356.2,79.484344,61.888046
199,7.96,322,person,0.639,422.7,325.6,55.262634,54.627956
199,7.96,364,person,0.639,623.8,289.0,68.83226,51.95963
199,7.96,404,person,0.612,650.0,276.9,70.81153,50.644344
199,7.96,313,person,0.578,607.9,200.2,69.574615,39.385548
199,7.96,291,person,0.453,476.2,219.2,59.915245,40.80383
200,8.0,346,person,0.753,225.8,269.7,42.36289,45.398537
200,8.0,403,person,0.752,813.1,356.5,79.315765,61.89847
200,8.0,322,person,0.703,422.2,320.5,55.268856,53.99225
200,8.0,364,person,0.699,622.3,288.4,68.745224,51.867508
200,8.0,313,person,0.698,605.7,202.1,69.376656,39.648922
200,8.0,26,person,0.647,530.1,268.2,62.95578,48.28487
200,8.0,293,person,0.614,379.0,253.6,52.845066,44.73375
200,8.0,404,person,0.603,648.4,276.9,70.70527,50.62842
200,8.0,291,person,0.553,474.8,219.6,59.811615,40.847973
201,8.04,403,person,0.802,808.3,353.6,79.09701,61.525826
201,8.04,346,person,0.766,227.7,269.9,42.49284,45.445538
201,8.04,313,person,0.748,603.6,203.7,69.1929,39.86731
201,8.04,26,person,0.681,528.4,269.7,62.81959,48.469616
201,8.04,293,person,0.666,376.7,256.7,52.669735,45.143368
201,8.04,322,person,0.663,421.8,320.4,55.243774,53.975998
201,8.04,404,person,0.66,646.8,276.6,70.60538,50.573082
201,8.04,364,person,0.605,617.6,288.7,68.43005,51.86002
201,8.04,291,person,0.562,473.5,220.2,59.71263,40.92271
201,8.04,423,sports ball,0.542,557.1,233.7,65.350235,43.77289
201,8.04,424,person,0.356,837.7,91.8,90.33023,23.983097
202,8.08,403,person,0.788,804.4,352.5,78.88496,61.365086
202,8.08,346,person,0.787,229.5,270.1,42.615936,45.4915
202,8.08,313,person,0.786,601.5,204.9,69.018166,40.02498
202,8.08,26,person,0.745,527.0,270.2,62.718315,48.52269
202,8.08,293,person,0.708,372.7,256.5,52.397232,45.07424
202,8.08,404,person,0.674,645.9,276.1,70.55618,50.498367
202,8.08,322,person,0.648,420.7,321.3,55.16601,54.07725
202,8.08,364,person,0.622,614.1,287.4,68.22432,51.65764
202,8.08,291,person,0.611,471.5,221.0,59.56205,41.019382
203,8.12,313,person,0.782,600.8,205.1,68.96423,40.047424
203,8.12,293,person,0.781,368.1,255.8,52.086094,44.929047
203,8.12,346,person,0.771,231.4,269.5,42.74321,45.42813
203,8.12,403,person,0.716,803.3,354.8,78.75578,61.616875
203,8.12,26,person,0.692,525.9,270.1,62.645893,48.49817
203,8.12,404,person,0.687,643.2,278.6,70.32418,50.79975
203,8.12,364,person,0.664,608.2,283.6,67.90656,51.10611
203,8.12,322,person,0.629,420.6,322.8,55.148384,54.26221
203,8.12,291,person,0.574,470.2,221.0,59.470592,41.005455
204,8.16,346,person,0.742,231.8,269.9,42.771698,45.4874
204,8.16,404,person,0.74,641.1,277.4,70.209915,50.621468
204,8.16,313,person,0.72,600.8,205.0,68.966354,40.0324
204,8.16,293,person,0.708,362.7,256.2,51.714386,44.92922
204,8.16,403,person,0.673,799.8,356.2,78.50258,61.74404
204,8.16,322,person,0.671,420.0,323.3,55.10601,54.31836
204,8.16,364,person,0.645,604.0,284.5,67.612076,51.18177
204,8.16,26,person,0.632,524.5,271.0,62.539,48.604904
204,8.16,291,person,0.568,468.7,221.2,59.362648,41.01889
204,8.16,427,person,0.491,602.0,283.6,67.496445,51.04478
205,8.2,404,person,0.815,639.0,279.6,70.02486,50.88899
205,8.2,364,person,0.794,595.8,286.9,67.02674,51.412598
205,8.2,346,person,0.736,231.4,268.7,42.740635,45.317646
205,8.2,403,person,0.688,795.9,357.2,78.235634,61.822037
205,8.2,322,person,0.685,419.8,323.5,55.091644,54.341187
205,8.2,291,person,0.644,466.7,222.0,59.212433,41.115414
205,8.2,293,person,0.624,358.0,256.7,51.390324,44.950573
205,8.2,26,person,0.606,523.0,269.8,62.4554,48.4286
205,8.2,313,person,0.577,601.1,205.0,68.98765,40.03566
206,8.24,404,person,0.799,637.8,280.4,69.928825,50.981693
206,8.24,346,person,0.72,232.8,269.5,42.83845,45.442432
206,8.24,364,person,0.694,592.0,287.3,66.768875,51.427002
206,8.24,322,person,0.681,418.8,318.2,55.06626,53.673325
206,8.24,293,person,0.626,352.0,259.0,50.970074,45.209377
206,8.24,291,person,0.596,464.0,222.8,59.013245,41.20432
206,8.24,26,person,0.589,520.9,268.8,62.32843,48.272804
206,8.24,403,person,0.576,791.7,355.5,78.0203,61.59118
206,8.24,313,person,0.566,600.8,206.1,68.9431,40.197506
207,8.28,346,person,0.777,234.2,269.2,42.932777,45.41533
207,8.28,404,person,0.777,635.7,280.0,69.797905,50.908573
207,8.28,322,person,0.707,418.3,317.1,55.042023,53.531147
207,8.28,364,person,0.701,587.2,286.7,66.462654,51.301846
207,8.28,403,person,0.683,789.5,357.1,77.84312,61.752766
207,8.28,291,person,0.634,460.9,223.8,58.78395,41.31822
207,8.28,293,person,0.59,347.6,258.5,50.67136,45.094475
207,8.28,313,person,0.577,600.3,207.4,68.880264,40.386776
207,8.28,26,person,0.533,519.1,268.7,62.208782,48.241154
208,8.32,346,person,0.823,235.0,268.9,42.986313,45.382076
208,8.32,403,person,0.786,787.4,356.4,77.73138,61.65437
208,8.32,404,person,0.745,634.6,279.4,69.73726,50.819138
208,8.32,322,person,0.713,417.2,316.5,54.97517,53.445534
208,8.32,26,person,0.66,518.1,269.2,62.134544,48.29842
208,8.32,364,person,0.66,582.6,281.8,66.24369,50.61738
208,8.32,293,person,0.655,342.9,259.6,50.346077,45.199245
208,8.32,313,person,0.619,599.8,208.3,68.82596,40.515877
208,8.32,291,person,0.451,460.4,221.8,58.771755,41.01848
209,8.36,404,person,0.801,631.8,276.9,69.6024,50.463192
209,8.36,403,person,0.797,783.2,354.6,77.51768,61.411697
209,8.36,346,person,0.737,236.1,267.4,43.056774,45.18589
209,8.36,322,person,0.699,416.4,316.0,54.926968,53.375244
209,8.36,364,person,0.685,577.2,281.0,65.89921,50.45889
209,8.36,26,person,0.645,516.1,266.9,62.031967,47.967796
209,8.36,293,person,0.623,335.7,258.6,49.857292,44.98586
209,8.36,313,person,0.62,598.8,209.1,68.73847,40.624447
209,8.36,291,person,0.484,460.2,218.7,58.793327,40.557854
210,8.4,403,person,0.779,779.5,352.0,77.354614,61.081383
210,8.4,293,person,0.7,330.4,258.2,49.495888,44.87544
210,8.4,322,person,0.681,415.9,316.9,54.888012,53.483097
210,8.4,26,person,0.667,513.3,265.8,61.85843,47.790497
210,8.4,404,person,0.663,629.3,275.5,69.4646,50.25387
210,8.4,346,person,0.65,236.8,266.3,43.101288,45.0406
210,8.4,313,person,0.616,598.2,209.4,68.68979,40.66269
210,8.4,364,person,0.575,573.3,280.3,65.65213,50.328197
210,8.4,291,person,0.405,455.6,218.5,58.47107,40.47871
210,8.4,429,person,0.336,792.3,61.2,88.09719,17.582146
211,8.44,403,person,0.793,778.1,352.0,77.26778,61.068634
211,8.44,404,person,0.765,625.8,273.4,69.273895,49.941372
211,8.44,346,person,0.723,238.1,264.1,43.18374,44.74815
211,8.44,313,person,0.677,597.5,209.6,68.63613,40.684933
211,8.44,364,person,0.667,567.5,281.1,65.253586,50.375656
211,8.44,322,person,0.647,415.7,316.3,54.879406,53.40609
211,8.44,293,person,0.647,326.8,259.1,49.247173,44.963913
211,8.44,26,person,0.612,510.7,264.8,61.69667,47.62845
211,8.44,431,person,0.404,456.4,223.8,58.468,41.270138
211,8.44,429,person,0.367,793.0,61.1,88.158485,17.571602
211,8.44,291,person,0.366,452.8,217.2,58.287857,40.25534
212,8.48,403,person,0.751,773.9,352.3,76.9997,61.064693
212,8.48,313,person,0.729,596.4,209.9,68.552155,40.717735
212,8.48,26,person,0.693,507.6,264.6,61.490055,47.56981
212,8.48,346,person,0.678,239.3,262.7,43.26188,44.56529
212,8.48,404,person,0.672,622.9,275.5,69.03863,50.190025
212,8.48,322,person,0.644,414.8,315.3,54.82827,53.272114
212,8.48,293,person,0.621,320.6,258.5,48.824432,44.816307
212,8.48,364,person,0.605,561.8,280.9,64.87832,50.292732
212,8.48,291,person,0.525,450.2,217.2,58.104137,40.227325
212,8.48,431,person,0.325,453.1,223.0,58.245037,41.11717
213,8.52,403,person,0.801,768.5,351.7,76.67966,60.94683
213,8.52,313,person,0.778,596.0,210.0,68.52181,40.72831
213,8.52,404,person,0.755,620.9,277.2,68.8719,50.39413
213,8.52,322,person,0.732,414.8,311.0,54.85941,52.73077
213,8.52,346,person,0.678,241.5,262.4,43.411613,44.546047
213,8.52,364,person,0.674,555.7,279.2,64.50006,50.008213
213,8.52,26,person,0.658,503.4,263.9,61.21563,47.431934
213,8.52,291,person,0.612,449.3,216.9,58.043793,40.172947
213,8.52,293,person,0.479,315.8,258.8,48.49529,44.80872
213,8.52,431,person,0.301,450.0,223.2,58.024998,41.113453
214,8.56,404,person,0.791,618.0,276.8,68.68694,50.312572
214,8.56,313,person,0.78,595.4,210.4,68.47117,40.781376
214,8.56,322,person,0.75,414.4,307.2,54.860985,52.24517
214,8.56,403,person,0.748,762.7,350.6,76.34669,60.76781
214,8.56,346,person,0.694,241.0,261.9,43.376064,44.471043
214,8.56,26,person,0.646,501.2,264.8,61.055172,47.532005
214,8.56,431,person,0.643,446.7,223.9,57.78568,41.18117
214,8.56,364,person,0.576,552.2,277.2,64.29859,49.709023
214,8.56,293,person,0.467,311.4,258.5,48.19462,44.721447
215,8.6,404,person,0.811,615.2,277.0,68.49683,50.311024
215,8.6,346,person,0.778,243.4,260.9,43.537857,44.355892
215,8.6,403,person,0.775,757.0,349.8,76.01195,60.62384
215,8.6,322,person,0.767,414.4,305.1,54.876328,51.977596
215,8.6,313,person,0.76,594.8,210.1,68.43494,40.73024
215,8.6,26,person,0.669,497.5,260.3,60.86324,46.880108
215,8.6,431,person,0.666,442.9,223.6,57.521828,41.0964
215,8.6,293,person,0.599,306.9,256.6,47.889084,44.40892
215,8.6,436,person,0.589,838.6,290.2,82.863594,54.21197
215,8.6,364,person,0.586,546.3,273.9,63.956196,49.2117
216,8.64,322,person,0.77,413.6,305.1,54.82397,51.969814
216,8.64,403,person,0.719,753.5,348.1,75.83545,60.396038
216,8.64,404,person,0.712,613.1,275.3,68.390015,50.065807
216,8.64,26,person,0.705,494.8,258.7,60.700584,46.632877
216,8.64,431,person,0.65,439.9,223.8,57.30897,41.093758
216,8.64,313,person,0.642,593.0,211.4,68.28116,40.90417
216,8.64,293,person,0.588,303.0,258.4,47.619473,44.62082
216,8.64,436,person,0.57,834.7,286.6,82.72246,53.718
216,8.64,364,person,0.507,541.9,271.8,63.693977,48.88716
216,8.64,346,person,0.459,245.9,259.8,43.706547,44.22756
217,8.68,403,person,0.768,748.3,347.0,75.53795,60.22137
217,8.68,322,person,0.764,413.5,305.9,54.811615,52.070892
217,8.68,346,person,0.745,248.4,259.1,43.87644,44.155163
217,8.68,404,person,0.707,609.7,273.6,68.19614,49.80684
217,8.68,431,person,0.702,437.0,224.0,57.103195,41.092186
217,8.68,313,person,0.666,590.5,211.0,68.112755,40.817745
217,8.68,26,person,0.66,491.8,258.3,60.50185,46.547153
217,8.68,364,person,0.646,533.4,271.8,63.124294,48.80169
217,8.68,436,person,0.52,829.1,284.9,82.40948,53.446857
217,8.68,293,person,0.512,301.6,257.8,47.524197,44.52238
217,8.68,427,person,0.417,609.2,282.3,67.99723,50.946453
218,8.72,346,person,0.812,250.5,258.0,44.018227,44.02231
218,8.72,403,person,0.794,744.0,344.6,75.32708,59.903828
218,8.72,322,person,0.772,412.0,304.6,54.72284,51.890385
218,8.72,404,person,0.715,608.4,273.1,68.11897,49.727516
218,8.72,26,person,0.714,489.2,257.9,60.330147,46.465458
218,8.72,313,person,0.687,589.5,211.1,68.04011,40.821823
218,8.72,431,person,0.653,433.4,223.2,56.85797,40.93582
218,8.72,364,person,0.646,526.4,271.7,62.656425,48.717884
218,8.72,439,sports ball,0.516,565.2,247.6,65.66647,45.820072
218,8.72,293,person,0.516,298.7,258.3,47.324974,44.562454
219,8.76,346,person,0.776,252.7,257.5,44.168335,43.974728
219,8.76,322,person,0.753,411.9,303.5,54.7242,51.748714
219,8.76,404,person,0.744,605.5,272.0,67.94629,49.552334
219,8.76,293,person,0.726,295.6,259.1,47.112,44.642387
219,8.76,364,person,0.723,521.6,270.5,62.351444,48.508564
219,8.76,26,person,0.721,485.1,259.5,60.031803,46.643635
219,8.76,403,person,0.698,738.8,342.1,75.061356,59.56501
219,8.76,313,person,0.688,588.9,212.6,67.96755,41.0381
219,8.76,431,person,0.671,431.0,224.2,56.679638,41.057472
219,8.76,439,sports ball,0.435,565.0,247.7,65.65106,45.831944
219,8.76,436,person,0.398,820.5,277.7,82.069275,52.43815
220,8.8,403,person,0.788,735.2,342.9,74.81705,59.6251
220,8.8,404,person,0.78,602.8,271.6,67.773415,49.472042
220,8.8,346,person,0.777,253.7,256.4,44.234943,43.830124
220,8.8,293,person,0.717,293.9,258.1,46.996155,44.4849
220,8.8,26,person,0.703,481.8,258.1,59.824535,46.41722
220,8.8,313,person,0.693,588.0,213.0,67.896065,41.087708
220,8.8,322,person,0.674,411.8,300.6,54.73856,51.375538
220,8.8,364,person,0.657,517.4,269.1,62.08888,48.27788
220,8.8,440,person,0.606,814.9,283.1,81.534515,53.077698
220,8.8,431,person,0.538,428.6,224.3,56.510044,41.04653
220,8.8,439,sports ball,0.376,565.1,247.9,65.65442,45.860844
221,8.84,404,person,0.803,601.0,270.7,67.669975,49.334072
221,8.84,346,person,0.745,254.8,254.0,44.306168,43.502407
221,8.84,403,person,0.71,732.4,342.2,74.65814,59.51767
221,8.84,322,person,0.684,411.2,297.0,54.72512,50.905003
221,8.84,440,person,0.678,810.9,282.4,81.29331,52.948715
221,8.84,26,person,0.652,479.3,257.5,59.661667,46.308872
221,8.84,313,person,0.625,587.5,214.0,67.84084,41.23039
221,8.84,293,person,0.581,291.6,255.9,46.839443,44.152294
221,8.84,364,person,0.563,513.3,265.8,61.85843,47.790497
221,8.84,431,person,0.559,426.1,225.5,56.323315,41.196293
221,8.84,439,sports ball,0.309,565.3,247.9,65.6681,45.862907
222,8.88,404,person,0.784,599.3,270.3,67.56371,49.26363
222,8.88,346,person,0.774,256.0,252.0,44.38531,43.23119
222,8.88,403,person,0.736,727.6,341.7,74.36903,59.415016
222,8.88,26,person,0.718,476.5,256.7,59.48053,46.16969
222,8.88,440,person,0.713,806.3,283.5,80.958206,53.04455
222,8.88,322,person,0.712,411.3,294.5,54.749866,50.581596
222,8.88,431,person,0.658,422.4,225.4,56.064438,41.142082
222,8.88,313,person,0.564,587.4,214.2,67.82981,41.258896
222,8.88,364,person,0.519,507.8,262.9,61.52647,47.340466
222,8.88,293,person,0.513,290.4,253.9,46.757736,43.858
223,8.92,404,person,0.818,597.4,270.5,67.43281,49.271233
223,8.92,346,person,0.772,257.1,251.2,44.459885,43.128895
223,8.92,403,person,0.758,723.0,341.9,74.07611,59.395935
223,8.92,322,person,0.705,410.7,293.2,54.719658,50.406445
223,8.92,440,person,0.645,799.9,284.3,80.51456,53.0842
223,8.92,26,person,0.635,473.5,256.3,59.28085,46.08358
223,8.92,364,person,0.602,501.6,261.2,61.129425,47.04518
223,8.92,431,person,0.586,421.0,224.5,55.97411,40.994713
223,8.92,313,person,0.549,586.9,213.6,67.80654,41.16474
223,8.92,293,person,0.531,290.1,249.9,46.738476,43.28808
224,8.96,404,person,0.773,595.1,268.3,67.31954,48.953938
224,8.96,346,person,0.745,258.5,250.1,44.554806,42.986835
224,8.96,26,person,0.714,470.6,256.6,59.079834,46.095306
224,8.96,403,person,0.713,718.8,339.6,73.86521,59.087837
224,8.96,322,person,0.693,409.7,292.6,54.65785,50.31833
224,8.96,364,person,0.672,495.3,261.1,60.70379,46.967243
224,8.96,440,person,0.642,796.2,283.9,80.283676,52.9967
224,8.96,431,person,0.6,420.3,223.9,55.93021,40.89882
224,8.96,313,person,0.58,587.0,213.2,67.82156,41.10658
224,8.96,442,person,0.508,288.5,253.1,46.62718,43.725235
224,8.96,293,person,0.462,288.9,249.4,46.655727,43.20442
225,9.0,404,person,0.793,593.3,266.3,67.23572,48.667328
225,9.0,403,person,0.724,716.3,339.0,73.7218,58.99426
225,9.0,26,person,0.719,468.1,255.4,58.923023,45.90346
225,9.0,346,person,0.714,259.6,248.8,44.628838,42.812794
225,9.0,364,person,0.702,490.2,261.4,60.35434,46.95629
225,9.0,322,person,0.7,409.3,291.7,54.63785,50.19685
225,9.0,440,person,0.683,792.2,282.5,80.06219,52.77784
225,9.0,431,person,0.66,418.9,222.9,55.84051,40.736256
225,9.0,313,person,0.537,587.0,212.2,67.84152,40.958286
225,9.0,442,person,0.456,287.5,251.1,46.55867,43.431477
226,9.04,403,person,0.847,712.4,336.7,73.52856,58.687363
226,9.04,404,person,0.758,591.5,266.0,67.12029,48.608795
226,9.04,440,person,0.709,789.1,280.3,79.92269,52.464146
226,9.04,346,person,0.7,260.7,247.4,44.702892,42.624023
226,9.04,364,person,0.661,484.7,258.5,60.016838,46.502007
226,9.04,431,person,0.643,418.4,222.6,55.807938,40.68657
226,9.04,322,person,0.635,410.2,289.7,54.71198,49.943924
226,9.04,313,person,0.597,587.3,212.4,67.858696,40.9912
226,9.04,26,person,0.572,464.6,255.4,58.684296,45.867477
226,9.04,442,person,0.558,286.7,250.2,46.503593,43.295288
227,9.08,440,person,0.75,784.1,277.3,79.680565,52.02674
227,9.08,403,person,0.749,708.8,334.5,73.35121,58.393875
227,9.08,404,person,0.691,588.5,265.7,66.92411,48.5381
227,9.08,322,person,0.666,407.2,287.5,54.528614,49.625076
227,9.08,346,person,0.649,261.8,246.6,44.77799,42.52089
227,9.08,364,person,0.64,479.4,256.8,59.67681,46.213257
227,9.08,431,person,0.636,417.5,222.1,55.748905,40.602978
227,9.08,442,person,0.615,286.2,249.4,46.469147,43.176243
227,9.08,26,person,0.61,462.9,255.5,58.567234,45.863865
227,9.08,313,person,0.605,586.9,212.5,67.828476,41.001724
228,9.12,403,person,0.795,707.6,333.8,73.2912,58.299747
228,9.12,322,person,0.686,409.6,285.4,54.70343,49.371937
228,9.12,404,person,0.665,586.8,265.6,66.811615,48.50745
228,9.12,313,person,0.665,586.8,213.1,67.809456,41.089607
228,9.12,346,person,0.64,262.8,244.2,44.844055,42.18643
228,9.12,431,person,0.615,416.7,222.8,55.686504,40.697906
228,9.12,26,person,0.605,459.8,254.8,58.3633,45.734833
228,9.12,364,person,0.568,473.1,255.9,59.258217,46.024117
228,9.12,442,person,0.566,287.0,247.6,46.524708,42.927887
