frame,time_sec,tracker_id,class,confidence,center_x,center_y
106,4.24,238,person,0.746,377.1,432.5
106,4.24,5,person,0.627,338.5,311.7
106,4.24,291,person,0.6,598.5,157.8
106,4.24,314,person,0.595,561.7,266.0
106,4.24,313,person,0.591,705.4,149.5
106,4.24,316,person,0.553,113.8,126.2
106,4.24,322,person,0.516,318.1,360.5
106,4.24,293,person,0.513,557.9,265.6
106,4.24,328,sports ball,0.421,199.9,311.6
106,4.24,305,person,0.366,838.7,309.4
107,4.28,238,person,0.82,384.2,432.0
107,4.28,26,person,0.82,527.3,321.6
107,4.28,331,person,0.789,27.2,447.0
107,4.28,5,person,0.667,339.4,310.3
107,4.28,316,person,0.625,118.6,125.1
107,4.28,314,person,0.617,562.3,265.8
107,4.28,313,person,0.61,707.9,149.8
107,4.28,328,sports ball,0.552,200.3,309.6
107,4.28,322,person,0.517,322.3,360.5
107,4.28,280,person,0.508,759.4,206.8
107,4.28,291,person,0.498,596.5,153.4
107,4.28,305,person,0.416,839.9,310.0
108,4.32,26,person,0.846,530.2,318.5
108,4.32,331,person,0.827,36.4,445.9
108,4.32,238,person,0.815,390.7,430.9
108,4.32,313,person,0.693,712.7,149.7
108,4.32,314,person,0.613,562.3,266.6
108,4.32,5,person,0.59,341.9,307.9
108,4.32,322,person,0.533,325.5,361.6
108,4.32,316,person,0.517,124.0,123.8
108,4.32,291,person,0.45,601.0,155.4
108,4.32,280,person,0.422,764.6,210.6
108,4.32,328,sports ball,0.398,200.3,308.2
109,4.36,26,person,0.81,532.7,316.1
109,4.36,331,person,0.764,46.4,444.7
109,4.36,238,person,0.725,397.7,432.1
109,4.36,314,person,0.674,565.4,265.5
109,4.36,5,person,0.659,347.3,303.3
109,4.36,322,person,0.635,329.8,360.9
109,4.36,313,person,0.624,718.5,149.7
109,4.36,280,person,0.551,767.9,212.4
109,4.36,316,person,0.544,130.2,123.7
109,4.36,291,person,0.53,603.4,160.4
109,4.36,328,sports ball,0.338,200.6,305.8
110,4.4,26,person,0.865,534.3,316.6
110,4.4,238,person,0.73,405.0,432.9
110,4.4,331,person,0.701,56.7,444.0
110,4.4,5,person,0.646,342.8,300.8
110,4.4,313,person,0.61,722.4,148.4
110,4.4,280,person,0.6,768.7,212.5
110,4.4,291,person,0.59,607.7,160.3
110,4.4,322,person,0.571,332.0,359.6
110,4.4,314,person,0.544,566.3,262.9
110,4.4,316,person,0.512,136.3,124.2
111,4.44,331,person,0.778,66.3,443.5
111,4.44,238,person,0.775,411.0,433.9
111,4.44,26,person,0.772,536.8,317.3
111,4.44,5,person,0.714,346.1,301.3
111,4.44,322,person,0.59,336.9,361.0
111,4.44,316,person,0.574,142.2,123.8
111,4.44,314,person,0.562,569.4,261.0
111,4.44,280,person,0.533,773.7,213.6
111,4.44,335,person,0.473,606.1,156.6
111,4.44,291,person,0.449,606.7,159.6
111,4.44,313,person,0.404,721.3,146.6
112,4.48,331,person,0.838,73.1,442.0
112,4.48,238,person,0.81,419.0,434.1
112,4.48,5,person,0.772,349.4,301.3
112,4.48,26,person,0.767,539.0,317.7
112,4.48,314,person,0.732,568.8,259.0
112,4.48,280,person,0.718,778.3,213.7
112,4.48,313,person,0.652,725.7,149.0
112,4.48,316,person,0.591,147.4,125.6
112,4.48,322,person,0.526,344.6,362.4
112,4.48,335,person,0.505,608.2,157.6
112,4.48,293,person,0.495,564.9,258.4
112,4.48,291,person,0.379,610.5,159.6
113,4.52,331,person,0.893,80.7,440.3
113,4.52,238,person,0.802,427.1,435.4
113,4.52,26,person,0.779,542.1,315.4
113,4.52,293,person,0.704,566.4,260.1
113,4.52,5,person,0.656,352.9,299.0
113,4.52,313,person,0.571,729.0,150.4
113,4.52,316,person,0.562,152.9,125.3
113,4.52,322,person,0.547,347.1,360.6
113,4.52,280,person,0.543,781.7,214.0
113,4.52,328,sports ball,0.482,203.8,299.9
113,4.52,291,person,0.402,614.9,159.6
113,4.52,335,person,0.399,609.6,156.5
114,4.56,331,person,0.87,89.4,434.1
114,4.56,238,person,0.796,431.9,436.9
114,4.56,26,person,0.757,544.9,311.3
114,4.56,293,person,0.673,566.2,261.2
114,4.56,328,sports ball,0.654,204.9,298.7
114,4.56,316,person,0.646,158.7,126.4
114,4.56,313,person,0.567,732.4,151.1
114,4.56,5,person,0.548,355.8,297.0
114,4.56,322,person,0.539,351.4,362.1
114,4.56,335,person,0.44,612.4,157.8
114,4.56,291,person,0.418,616.5,158.6
114,4.56,280,person,0.417,776.9,213.4
115,4.6,331,person,0.853,97.4,432.6
115,4.6,238,person,0.766,437.7,438.6
115,4.6,328,sports ball,0.749,206.0,298.0
115,4.6,26,person,0.743,546.7,308.2
115,4.6,291,person,0.683,616.5,163.7
115,4.6,313,person,0.651,737.7,150.2
115,4.6,293,person,0.646,570.0,261.7
115,4.6,316,person,0.631,164.6,127.1
115,4.6,5,person,0.565,351.5,294.2
115,4.6,322,person,0.538,355.9,362.2
115,4.6,280,person,0.498,778.8,215.5
115,4.6,314,person,0.405,568.5,256.1
116,4.64,331,person,0.841,105.5,432.1
116,4.64,238,person,0.796,446.4,441.4
116,4.64,26,person,0.754,547.7,307.2
116,4.64,291,person,0.721,617.5,164.7
116,4.64,313,person,0.713,741.4,149.9
116,4.64,328,sports ball,0.709,206.9,297.6
116,4.64,322,person,0.69,358.7,362.8
116,4.64,280,person,0.683,784.2,217.8
116,4.64,5,person,0.678,351.6,294.5
116,4.64,293,person,0.644,570.8,257.7
116,4.64,314,person,0.6,567.8,254.5
116,4.64,316,person,0.564,171.1,128.2
117,4.68,238,person,0.85,454.2,443.5
117,4.68,331,person,0.841,113.2,432.2
117,4.68,280,person,0.79,787.2,218.9
117,4.68,26,person,0.744,550.3,309.8
117,4.68,316,person,0.698,176.6,128.3
117,4.68,5,person,0.686,351.8,295.2
117,4.68,322,person,0.643,364.3,361.6
117,4.68,293,person,0.639,570.4,255.9
117,4.68,313,person,0.603,741.6,150.3
117,4.68,314,person,0.588,567.1,254.6
117,4.68,291,person,0.583,620.4,163.8
117,4.68,328,sports ball,0.566,208.4,297.2
118,4.72,331,person,0.829,121.2,432.0
118,4.72,238,person,0.802,460.8,444.5
118,4.72,280,person,0.749,791.2,218.9
118,4.72,26,person,0.728,554.2,310.7
118,4.72,328,sports ball,0.715,209.6,297.3
118,4.72,313,person,0.681,744.7,152.1
118,4.72,322,person,0.678,368.4,360.7
118,4.72,291,person,0.673,622.7,164.5
118,4.72,5,person,0.661,354.7,296.2
118,4.72,293,person,0.641,572.0,254.8
118,4.72,316,person,0.457,181.8,129.7
118,4.72,335,person,0.315,618.9,160.6
119,4.76,238,person,0.84,469.3,445.6
119,4.76,331,person,0.771,129.4,431.5
119,4.76,280,person,0.755,794.0,219.3
119,4.76,322,person,0.739,373.3,359.6
119,4.76,26,person,0.732,557.2,310.8
119,4.76,313,person,0.696,746.9,153.7
119,4.76,5,person,0.645,355.7,293.9
119,4.76,293,person,0.644,570.2,255.4
119,4.76,291,person,0.577,624.7,163.5
119,4.76,328,sports ball,0.558,210.2,296.9
119,4.76,335,person,0.458,619.7,162.7
120,4.8,331,person,0.816,136.7,432.1
120,4.8,26,person,0.771,560.1,310.3
120,4.8,238,person,0.725,474.5,447.1
120,4.8,313,person,0.71,749.9,154.2
120,4.8,5,person,0.687,357.6,292.0
120,4.8,280,person,0.679,794.9,219.5
120,4.8,322,person,0.647,377.5,359.5
120,4.8,314,person,0.576,568.0,254.0
120,4.8,291,person,0.521,623.6,162.5
120,4.8,335,person,0.443,620.8,161.6
120,4.8,328,sports ball,0.409,211.1,296.6
121,4.84,238,person,0.778,481.8,448.2
121,4.84,26,person,0.772,563.4,308.1
121,4.84,331,person,0.752,144.1,432.1
121,4.84,313,person,0.743,754.8,153.8
121,4.84,322,person,0.726,381.8,360.7
121,4.84,346,person,0.691,350.0,292.1
121,4.84,280,person,0.68,796.5,222.4
121,4.84,293,person,0.667,571.3,259.7
121,4.84,291,person,0.532,624.6,170.9
121,4.84,5,person,0.481,355.5,292.9
121,4.84,314,person,0.474,570.5,254.2
121,4.84,335,person,0.423,624.4,165.8
122,4.88,331,person,0.756,150.4,432.8
122,4.88,313,person,0.725,757.7,154.2
122,4.88,346,person,0.711,352.2,294.3
122,4.88,322,person,0.678,385.6,362.3
122,4.88,238,person,0.67,486.6,449.7
122,4.88,280,person,0.65,796.9,225.1
122,4.88,26,person,0.626,565.7,305.0
122,4.88,293,person,0.583,572.6,258.5
122,4.88,328,sports ball,0.582,214.4,297.6
122,4.88,291,person,0.567,622.8,171.6
122,4.88,314,person,0.352,570.4,254.1
123,4.92,26,person,0.745,567.4,305.0
123,4.92,331,person,0.737,157.4,432.5
123,4.92,238,person,0.723,491.4,450.1
123,4.92,328,sports ball,0.721,216.5,297.5
123,4.92,280,person,0.698,796.4,227.5
123,4.92,346,person,0.695,353.8,294.2
123,4.92,322,person,0.686,390.1,365.6
123,4.92,293,person,0.636,570.7,257.9
123,4.92,313,person,0.613,755.1,155.0
123,4.92,316,person,0.6,204.4,132.6
123,4.92,291,person,0.523,624.6,171.5
123,4.92,314,person,0.305,567.9,253.6
124,4.96,328,sports ball,0.832,217.7,297.9
124,4.96,331,person,0.797,162.4,434.8
124,4.96,322,person,0.735,394.5,365.1
124,4.96,238,person,0.724,496.4,451.5
124,4.96,280,person,0.717,799.1,228.5
124,4.96,291,person,0.714,627.4,177.0
124,4.96,316,person,0.675,207.7,132.6
124,4.96,26,person,0.657,568.9,308.4
124,4.96,346,person,0.654,356.2,295.2
124,4.96,293,person,0.608,571.5,257.2
124,4.96,313,person,0.553,757.7,157.8
125,5.0,291,person,0.769,628.0,176.4
125,5.0,328,sports ball,0.75,219.6,298.7
125,5.0,316,person,0.748,212.8,133.2
125,5.0,331,person,0.747,168.3,437.4
125,5.0,238,person,0.702,502.6,453.2
125,5.0,280,person,0.683,802.5,230.0
125,5.0,322,person,0.594,396.8,362.3
125,5.0,346,person,0.56,352.1,293.5
125,5.0,313,person,0.534,760.3,159.8
125,5.0,26,person,0.498,571.5,309.2
125,5.0,293,person,0.434,568.6,257.6
126,5.04,331,person,0.815,175.8,437.0
126,5.04,291,person,0.795,627.9,177.2
126,5.04,238,person,0.776,508.1,454.5
126,5.04,280,person,0.725,804.5,230.1
126,5.04,322,person,0.723,400.5,362.9
126,5.04,26,person,0.674,574.9,309.6
126,5.04,316,person,0.671,217.2,135.0
126,5.04,328,sports ball,0.603,220.3,299.5
126,5.04,346,person,0.598,346.7,294.2
126,5.04,313,person,0.538,762.9,161.4
126,5.04,293,person,0.36,569.2,257.0
127,5.08,331,person,0.801,181.9,439.4
127,5.08,346,person,0.749,347.4,297.0
127,5.08,322,person,0.718,404.6,364.8
127,5.08,313,person,0.709,765.9,163.0
127,5.08,26,person,0.685,579.4,307.7
127,5.08,238,person,0.679,515.1,456.1
127,5.08,280,person,0.578,799.6,231.6
127,5.08,316,person,0.556,220.8,137.1
127,5.08,293,person,0.397,567.5,256.7
127,5.08,328,sports ball,0.384,221.9,301.1
127,5.08,291,person,0.31,626.9,179.1
128,5.12,26,person,0.774,581.2,305.6
128,5.12,331,person,0.766,188.7,441.2
128,5.12,313,person,0.713,766.8,163.8
128,5.12,322,person,0.711,408.8,366.4
128,5.12,346,person,0.697,346.5,299.0
128,5.12,238,person,0.686,521.0,457.9
128,5.12,291,person,0.685,626.4,183.2
128,5.12,316,person,0.618,225.7,140.1
128,5.12,293,person,0.601,567.4,259.2
128,5.12,280,person,0.494,799.2,235.4
129,5.16,331,person,0.812,194.0,444.5
129,5.16,291,person,0.748,629.0,184.8
129,5.16,322,person,0.727,410.7,370.8
129,5.16,346,person,0.713,347.4,300.5
129,5.16,313,person,0.71,769.0,165.4
129,5.16,26,person,0.681,582.0,304.8
129,5.16,316,person,0.676,228.4,143.4
129,5.16,238,person,0.63,526.5,459.0
129,5.16,280,person,0.59,803.2,239.5
129,5.16,293,person,0.568,565.2,259.9
129,5.16,351,person,0.493,15.6,451.9
129,5.16,328,sports ball,0.466,225.7,302.9
130,5.2,331,person,0.83,199.1,445.3
130,5.2,346,person,0.803,347.5,300.2
130,5.2,322,person,0.745,414.9,372.7
130,5.2,291,person,0.726,627.4,188.9
130,5.2,26,person,0.717,582.0,308.2
130,5.2,238,person,0.651,531.5,461.1
130,5.2,280,person,0.635,804.3,241.5
130,5.2,293,person,0.633,565.7,262.3
130,5.2,328,sports ball,0.629,227.0,304.8
130,5.2,316,person,0.51,232.1,144.3
130,5.2,313,person,0.503,769.9,168.9
131,5.24,331,person,0.83,204.0,446.3
131,5.24,280,person,0.789,805.7,243.9
131,5.24,293,person,0.774,565.3,265.6
131,5.24,291,person,0.773,629.1,189.7
131,5.24,26,person,0.752,583.9,311.5
131,5.24,316,person,0.751,233.0,146.0
131,5.24,328,sports ball,0.746,228.2,305.9
131,5.24,322,person,0.7,418.4,373.0
131,5.24,313,person,0.675,769.1,171.7
131,5.24,238,person,0.579,537.5,463.0
131,5.24,346,person,0.414,342.4,299.6
132,5.28,291,person,0.814,630.4,193.4
132,5.28,280,person,0.805,807.7,245.2
132,5.28,346,person,0.788,339.0,302.7
132,5.28,331,person,0.786,208.7,446.8
132,5.28,26,person,0.767,585.2,313.6
132,5.28,316,person,0.763,236.1,147.4
132,5.28,328,sports ball,0.661,230.1,307.6
132,5.28,313,person,0.618,771.1,174.2
132,5.28,322,person,0.597,423.1,372.8
132,5.28,238,person,0.596,542.2,464.1
132,5.28,293,person,0.571,563.4,264.0
133,5.32,331,person,0.848,213.0,448.3
133,5.32,280,person,0.822,806.5,246.9
133,5.32,328,sports ball,0.813,231.5,308.9
133,5.32,346,person,0.781,336.7,303.6
133,5.32,322,person,0.771,426.2,369.9
133,5.32,316,person,0.745,240.6,149.0
133,5.32,26,person,0.637,587.9,314.6
133,5.32,313,person,0.549,773.9,175.1
133,5.32,238,person,0.546,548.2,466.5
133,5.32,293,person,0.518,562.8,264.4
133,5.32,291,person,0.458,625.9,192.5
134,5.36,331,person,0.824,217.1,449.9
134,5.36,346,person,0.818,336.0,305.6
134,5.36,322,person,0.795,429.3,371.2
134,5.36,328,sports ball,0.784,232.2,309.9
134,5.36,280,person,0.773,805.5,248.9
134,5.36,291,person,0.767,629.5,194.7
134,5.36,313,person,0.747,773.7,175.2
134,5.36,293,person,0.592,562.6,266.9
134,5.36,359,person,0.591,628.9,193.7
134,5.36,26,person,0.579,589.7,314.5
134,5.36,316,person,0.561,244.1,152.2
134,5.36,238,person,0.42,552.8,468.2
135,5.4,331,person,0.836,220.2,451.8
135,5.4,346,person,0.78,334.7,306.4
135,5.4,291,person,0.766,628.1,196.7
135,5.4,316,person,0.749,248.6,153.8
135,5.4,26,person,0.729,589.9,312.4
135,5.4,322,person,0.713,431.2,372.9
135,5.4,328,sports ball,0.704,232.1,311.9
135,5.4,280,person,0.631,804.7,252.3
135,5.4,359,person,0.467,627.8,194.3
135,5.4,293,person,0.462,560.7,266.4
135,5.4,238,person,0.43,556.8,469.6
135,5.4,313,person,0.334,773.6,177.6
136,5.44,331,person,0.861,222.7,452.6
136,5.44,291,person,0.75,626.7,199.9
136,5.44,26,person,0.745,589.7,310.8
136,5.44,322,person,0.737,434.0,375.6
136,5.44,293,person,0.686,558.7,268.5
136,5.44,316,person,0.68,251.3,156.6
136,5.44,280,person,0.646,803.6,254.1
136,5.44,346,person,0.632,329.8,306.2
136,5.44,313,person,0.424,771.3,179.6
137,5.48,331,person,0.83,224.6,453.3
137,5.48,322,person,0.782,436.5,376.5
137,5.48,26,person,0.769,589.0,312.3
137,5.48,293,person,0.733,554.0,271.9
137,5.48,316,person,0.718,252.9,157.5
137,5.48,346,person,0.665,321.5,308.4
137,5.48,291,person,0.651,625.5,202.3
137,5.48,280,person,0.644,800.3,256.7
137,5.48,313,person,0.483,769.5,181.7
138,5.52,322,person,0.758,438.2,376.6
138,5.52,331,person,0.752,226.8,454.1
138,5.52,26,person,0.743,588.0,314.0
138,5.52,346,person,0.732,316.0,311.2
138,5.52,293,person,0.667,551.5,274.0
138,5.52,316,person,0.608,253.7,159.9
138,5.52,280,person,0.597,799.4,257.7
138,5.52,313,person,0.588,769.7,183.9
138,5.52,291,person,0.544,624.2,203.4
139,5.56,26,person,0.774,586.9,315.6
139,5.56,331,person,0.749,228.7,455.2
139,5.56,280,person,0.737,799.7,259.8
139,5.56,291,person,0.722,621.6,204.1
139,5.56,322,person,0.714,439.3,375.0
139,5.56,313,person,0.667,769.4,184.1
139,5.56,346,person,0.656,311.7,311.6
139,5.56,293,person,0.479,549.0,274.1
139,5.56,316,person,0.381,255.1,161.4
140,5.6,331,person,0.803,231.1,455.8
140,5.6,280,person,0.78,797.4,260.1
140,5.6,26,person,0.776,587.2,317.3
140,5.6,313,person,0.771,767.0,184.1
140,5.6,346,person,0.74,308.1,312.4
140,5.6,322,person,0.707,439.0,374.2
140,5.6,362,sports ball,0.698,230.7,317.0
140,5.6,293,person,0.639,546.8,274.0
140,5.6,291,person,0.546,618.9,202.5
140,5.6,316,person,0.532,255.6,161.4
141,5.64,331,person,0.827,233.0,456.8
141,5.64,26,person,0.772,586.5,314.1
141,5.64,313,person,0.718,763.9,185.0
141,5.64,322,person,0.713,439.5,374.6
141,5.64,291,person,0.662,615.2,203.7
141,5.64,280,person,0.66,793.6,259.7
141,5.64,346,person,0.657,303.3,311.9
141,5.64,293,person,0.627,542.9,271.5
141,5.64,316,person,0.58,256.7,163.2
141,5.64,365,person,0.556,616.2,200.6
141,5.64,362,sports ball,0.502,230.4,317.9
141,5.64,363,person,0.478,615.6,202.3
141,5.64,364,person,0.464,840.3,333.4
142,5.68,331,person,0.8,234.5,457.7
142,5.68,291,person,0.787,613.4,206.8
142,5.68,26,person,0.784,584.9,311.0
142,5.68,322,person,0.767,440.1,376.6
142,5.68,293,person,0.678,537.9,270.6
142,5.68,362,sports ball,0.644,228.6,318.1
142,5.68,313,person,0.629,762.3,186.9
142,5.68,280,person,0.621,788.4,262.8
142,5.68,346,person,0.553,293.1,312.7
142,5.68,316,person,0.536,257.9,165.2
143,5.72,331,person,0.823,236.1,458.2
143,5.72,362,sports ball,0.803,227.3,318.4
143,5.72,322,person,0.781,439.9,377.5
143,5.72,346,person,0.772,289.0,313.7
143,5.72,293,person,0.763,531.7,273.1
143,5.72,26,person,0.737,580.4,310.3
143,5.72,313,person,0.717,756.9,187.7
143,5.72,280,person,0.701,783.9,264.4
143,5.72,291,person,0.624,609.6,208.0
144,5.76,331,person,0.813,237.3,458.9
144,5.76,26,person,0.793,578.3,311.4
144,5.76,346,person,0.735,282.1,315.6
144,5.76,322,person,0.729,440.5,377.8
144,5.76,313,person,0.719,755.4,188.7
144,5.76,280,person,0.715,781.5,265.5
144,5.76,362,sports ball,0.689,224.6,318.5
144,5.76,291,person,0.675,607.1,209.4
144,5.76,293,person,0.671,526.5,275.0
145,5.8,280,person,0.807,779.0,265.5
145,5.8,331,person,0.805,237.5,459.3
145,5.8,346,person,0.797,275.5,314.0
145,5.8,26,person,0.79,576.7,311.8
145,5.8,322,person,0.773,439.6,375.4
145,5.8,293,person,0.742,522.8,274.6
145,5.8,313,person,0.709,753.8,187.9
145,5.8,364,person,0.67,826.9,332.1
145,5.8,291,person,0.64,605.0,209.0
145,5.8,362,sports ball,0.325,222.2,318.9
146,5.84,331,person,0.814,237.4,459.6
146,5.84,313,person,0.794,750.0,187.5
146,5.84,280,person,0.777,776.1,265.0
146,5.84,362,sports ball,0.772,220.8,318.8
146,5.84,322,person,0.769,437.6,371.1
146,5.84,346,person,0.768,269.0,313.5
146,5.84,26,person,0.752,574.0,313.0
146,5.84,291,person,0.73,601.7,206.7
146,5.84,293,person,0.669,518.8,273.4
146,5.84,364,person,0.609,820.8,332.3
147,5.88,331,person,0.82,236.2,460.2
147,5.88,362,sports ball,0.807,218.2,318.6
147,5.88,293,person,0.794,515.4,270.9
147,5.88,291,person,0.756,599.0,205.8
147,5.88,322,person,0.752,438.0,369.6
147,5.88,280,person,0.74,773.5,263.5
147,5.88,26,person,0.733,572.1,311.1
147,5.88,364,person,0.716,818.7,331.1
147,5.88,346,person,0.706,263.8,311.4
147,5.88,313,person,0.704,744.3,186.5
147,5.88,370,person,0.578,256.3,167.9
148,5.92,362,sports ball,0.884,216.1,318.9
148,5.92,280,person,0.852,768.2,262.3
148,5.92,331,person,0.813,236.3,460.8
148,5.92,293,person,0.806,510.0,267.6
148,5.92,322,person,0.785,435.9,369.5
148,5.92,346,person,0.774,257.9,311.7
148,5.92,291,person,0.766,595.6,204.4
148,5.92,26,person,0.635,570.7,309.6
148,5.92,313,person,0.625,742.6,188.9
148,5.92,370,person,0.494,255.4,166.8
149,5.96,331,person,0.803,234.9,462.0
149,5.96,346,person,0.791,252.9,312.9
149,5.96,322,person,0.746,435.1,370.2
149,5.96,280,person,0.69,761.1,263.2
149,5.96,293,person,0.684,505.2,270.5
149,5.96,362,sports ball,0.661,214.0,319.6
149,5.96,313,person,0.631,737.5,188.3
149,5.96,374,person,0.591,589.3,203.9
149,5.96,26,person,0.563,568.2,305.1
149,5.96,291,person,0.449,593.0,204.2
149,5.96,370,person,0.343,255.5,168.7
150,6.0,331,person,0.822,234.8,462.4
150,6.0,346,person,0.765,248.3,311.2
150,6.0,26,person,0.743,565.7,302.5
150,6.0,280,person,0.728,759.9,264.4
150,6.0,293,person,0.714,498.5,270.6
150,6.0,313,person,0.701,734.9,188.6
150,6.0,364,person,0.667,806.5,324.0
150,6.0,374,person,0.665,588.7,205.7
150,6.0,322,person,0.659,435.4,369.7
150,6.0,370,person,0.521,255.3,169.5
150,6.0,362,sports ball,0.356,211.8,318.9
151,6.04,331,person,0.837,234.6,463.1
151,6.04,346,person,0.834,241.4,309.5
151,6.04,362,sports ball,0.758,210.5,319.3
151,6.04,374,person,0.735,585.9,206.5
151,6.04,26,person,0.718,563.5,301.8
151,6.04,313,person,0.711,733.5,187.2
151,6.04,280,person,0.703,756.4,265.9
151,6.04,293,person,0.688,494.1,270.4
151,6.04,322,person,0.679,436.4,369.8
151,6.04,364,person,0.645,799.9,325.7
151,6.04,370,person,0.498,255.8,170.3
152,6.08,346,person,0.861,236.6,306.7
152,6.08,331,person,0.822,234.8,463.4
152,6.08,362,sports ball,0.794,209.4,319.4
152,6.08,374,person,0.759,584.8,208.1
152,6.08,280,person,0.733,752.6,266.6
152,6.08,313,person,0.726,730.3,187.3
152,6.08,293,person,0.718,491.4,269.8
152,6.08,26,person,0.716,562.0,304.0
152,6.08,364,person,0.713,796.8,326.0
152,6.08,322,person,0.667,435.9,367.5
152,6.08,370,person,0.613,256.3,171.3
153,6.12,346,person,0.832,233.2,306.5
153,6.12,362,sports ball,0.813,208.3,318.5
153,6.12,280,person,0.766,750.9,266.2
153,6.12,331,person,0.762,234.8,464.0
153,6.12,293,person,0.743,489.6,268.5
153,6.12,313,person,0.727,727.9,186.5
153,6.12,291,person,0.659,582.8,207.1
153,6.12,364,person,0.647,795.0,326.0
153,6.12,26,person,0.647,560.1,305.1
153,6.12,322,person,0.601,433.8,364.3
153,6.12,370,person,0.582,257.7,170.0
154,6.16,346,person,0.817,230.1,306.5
154,6.16,313,person,0.776,724.9,185.9
154,6.16,293,person,0.764,484.9,264.7
154,6.16,364,person,0.76,792.3,322.3
154,6.16,280,person,0.76,749.8,265.2
154,6.16,331,person,0.742,234.4,464.4
154,6.16,26,person,0.726,558.2,304.1
154,6.16,322,person,0.718,432.8,363.9
154,6.16,362,sports ball,0.666,207.7,318.8
154,6.16,370,person,0.653,259.5,170.6
154,6.16,291,person,0.621,580.9,204.6
155,6.2,331,person,0.783,235.1,465.1
155,6.2,26,person,0.782,558.2,304.2
155,6.2,280,person,0.776,746.7,264.2
155,6.2,322,person,0.756,432.9,364.9
155,6.2,346,person,0.756,226.3,307.1
155,6.2,313,person,0.71,722.8,187.6
155,6.2,291,person,0.659,579.5,204.0
155,6.2,370,person,0.584,260.7,171.2
155,6.2,377,person,0.576,576.7,202.2
155,6.2,293,person,0.346,479.6,263.1
155,6.2,364,person,0.305,784.4,317.1
156,6.24,346,person,0.807,217.2,304.1
156,6.24,26,person,0.784,556.5,296.8
156,6.24,331,person,0.778,234.9,465.4
156,6.24,313,person,0.754,719.0,187.4
156,6.24,293,person,0.738,476.0,266.3
156,6.24,322,person,0.735,432.2,364.9
156,6.24,291,person,0.709,575.1,202.8
156,6.24,364,person,0.694,784.2,317.5
156,6.24,280,person,0.649,742.4,263.5
156,6.24,370,person,0.518,261.6,171.4
157,6.28,346,person,0.812,215.5,302.7
157,6.28,331,person,0.798,235.6,465.7
157,6.28,26,person,0.781,555.3,293.9
157,6.28,313,person,0.766,718.2,187.3
157,6.28,293,person,0.757,471.5,267.2
157,6.28,322,person,0.726,432.2,363.6
157,6.28,280,person,0.719,739.5,264.4
157,6.28,364,person,0.707,777.8,319.7
157,6.28,291,person,0.704,572.7,202.7
158,6.32,313,person,0.818,717.2,186.4
158,6.32,26,person,0.806,553.4,295.0
158,6.32,346,person,0.78,213.6,302.4
158,6.32,293,person,0.773,468.8,267.8
158,6.32,331,person,0.748,236.0,466.0
158,6.32,364,person,0.722,775.3,319.8
158,6.32,280,person,0.692,737.2,265.9
158,6.32,322,person,0.678,432.9,361.4
158,6.32,291,person,0.674,570.0,204.8
159,6.36,346,person,0.851,210.7,302.9
159,6.36,26,person,0.828,552.7,297.0
159,6.36,291,person,0.75,566.5,204.8
159,6.36,280,person,0.733,736.1,266.4
159,6.36,322,person,0.733,432.3,356.8
159,6.36,331,person,0.723,236.3,467.1
159,6.36,293,person,0.722,465.0,269.2
159,6.36,364,person,0.675,773.3,317.7
159,6.36,313,person,0.613,711.6,185.3
160,6.4,346,person,0.821,210.2,302.2
160,6.4,26,person,0.815,551.2,297.8
160,6.4,364,person,0.793,770.5,314.6
160,6.4,313,person,0.783,710.9,184.3
160,6.4,280,person,0.774,733.7,266.1
160,6.4,322,person,0.732,431.1,354.1
160,6.4,331,person,0.7,237.0,467.8
160,6.4,291,person,0.697,563.9,204.9
160,6.4,293,person,0.69,462.0,266.0
161,6.44,364,person,0.803,767.3,312.6
161,6.44,280,person,0.788,731.0,264.8
161,6.44,322,person,0.762,428.4,354.5
161,6.44,331,person,0.749,236.9,468.1
161,6.44,26,person,0.73,549.7,296.0
161,6.44,346,person,0.721,207.8,300.0
161,6.44,313,person,0.705,707.6,185.8
161,6.44,291,person,0.701,561.4,204.6
161,6.44,293,person,0.648,458.4,263.2
162,6.48,280,person,0.812,726.3,263.2
162,6.48,313,person,0.785,703.2,186.1
162,6.48,346,person,0.774,203.5,296.6
162,6.48,322,person,0.75,427.3,355.1
162,6.48,364,person,0.74,760.8,312.1
162,6.48,26,person,0.725,548.2,294.7
162,6.48,331,person,0.716,237.1,468.3
162,6.48,293,person,0.67,453.0,262.4
162,6.48,291,person,0.451,557.1,204.7
163,6.52,322,person,0.828,426.7,354.0
163,6.52,346,person,0.807,200.2,296.3
163,6.52,313,person,0.784,701.7,186.3
163,6.52,364,person,0.761,755.4,312.4
163,6.52,293,person,0.713,449.1,262.5
163,6.52,26,person,0.705,546.5,289.6
163,6.52,331,person,0.679,236.4,468.4
163,6.52,381,person,0.576,554.3,198.0
163,6.52,291,person,0.427,553.0,202.5
163,6.52,280,person,0.378,721.9,261.3
164,6.56,26,person,0.809,543.7,285.3
164,6.56,313,person,0.781,698.2,183.8
164,6.56,346,person,0.761,198.0,296.0
164,6.56,322,person,0.742,425.9,352.8
164,6.56,293,person,0.708,444.1,262.8
164,6.56,364,person,0.703,751.0,312.1
164,6.56,291,person,0.665,553.4,201.5
164,6.56,280,person,0.657,717.6,263.0
164,6.56,331,person,0.605,235.9,469.3
164,6.56,370,person,0.324,267.2,174.5
